,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528887432.26,1.2189711448594722,0.04521829858095166,0.013524976999868777,0.03119747095982204,64.63405731303867,129.673349755612
1528887432.31,1.0274918882839312,0.048624036069600036,0.013239344346176777,0.03216357719145188,63.99138900526749,130.0041390304733
1528887432.36,1.0793922217661445,0.05265978819468883,0.014881085192164186,0.033134681801251495,63.55790958474962,129.77061777310368
1528887432.41,1.047456193146213,0.04818385387838164,0.016231702966469957,0.03346815596906481,63.736161455852674,129.68161383416583
1528887432.46,0.9811746207968024,0.052072044160181886,0.014973135513795432,0.033655479302359056,63.66841543716942,129.50685917491793
1528887432.51,1.2543111209912214,0.04706578885553405,0.015267959329086901,0.03295972444683185,63.42964457561904,128.9445998732788
1528887432.56,1.3297509278480426,0.04830025191813529,0.01606091186626886,0.03429078634703733,63.859564104566594,128.70011217453253
1528887432.61,1.2527259554320458,0.04867586436870429,0.015030780128480047,0.030011087589133543,64.25069423900237,128.09016221389325
1528887432.66,1.3151536776440262,0.0502047026271988,0.013160558997578595,0.03032031011412085,64.93818117660423,127.91924130989563
1528887432.71,1.2810423789676115,0.05183203019306222,0.00926238423719738,0.02359932916472882,65.94063041162919,127.78499326159505
1528887432.76,1.1450238520653815,0.05612236528488367,0.01043745293447357,0.020019258704129107,66.7207761110448,127.64581224839681
1528887432.81,1.03348042874831,0.05801057948690104,0.009751438104792514,0.021985619870665742,67.05264761597853,128.00412754863603
1528887432.86,1.1636407228147347,0.06036603892131349,0.010130967660305336,0.023479813524364252,67.82968562037681,128.33205823217332
1528887432.91,1.0976287666550035,0.06552446466733622,0.009986360153573428,0.028857479276640466,68.3549624329004,127.42155627756769
1528887432.96,1.1246232666887355,0.06364615737480957,0.01185598365056673,0.032156400724435284,67.00884040315762,127.71273986601942
1528887433.01,1.1507219313106805,0.06650876669039285,0.010015507118899328,0.03314650200129103,67.0257704079685,127.91385300409192
1528887433.06,1.3779299320237597,0.06956430870785404,0.009929024815105719,0.02844613038940935,67.74734307433067,127.61231131699172
1528887433.11,1.4659458767709177,0.07462750868841612,0.010285204323911131,0.031400895568609206,67.53919801582734,127.7629384622159
1528887433.16,1.5899103146088087,0.07197433057869855,0.0121070516113839,0.025589375083820216,66.67921474814801,128.06720495417946
1528887433.21,1.7083824903315945,0.0772948548996044,0.01215618857940479,0.023140869147037772,66.75484353544165,127.63965367082464
1528887433.26,1.624155312411442,0.07371514497252135,0.013870263329209423,0.022272594934757185,65.92334074148202,127.53334556476696
1528887433.31,1.7548585796895688,0.0716411930950909,0.01295329379209489,0.021347452222659307,65.87535462555714,127.28384917154337
1528887433.36,1.81744379332932,0.06606323342204941,0.012584135983855507,0.016368149430802562,66.53378357058637,127.2768796762281
1528887433.41,1.8540939836129853,0.06643041798397778,0.008765558561181665,0.0176295093358225,67.10477873042703,128.36653674285992
1528887433.46,1.9372395120128714,0.06572823655031691,0.009620744500295774,0.017831471060577767,68.68688844948639,128.7141892083217
1528887433.51,2.045508049101565,0.06002962168076599,0.012212809991910706,0.02096861192834439,69.0780040140208,128.35503342989844
1528887433.56,1.86269771911557,0.05703425994506613,0.014266397798297461,0.022127856030472248,68.24941618734805,127.25568984279984
1528887433.61,1.9780147959597352,0.05115725049911322,0.015415682296323015,0.0255485634400126,67.8360652371152,126.27844057467401
1528887433.66,2.146861664459269,0.04743640464028491,0.016547799834719323,0.024339850079366874,67.7841429050084,124.7245204778036
1528887433.71,2.41975940841034,0.048842518580641106,0.019163691940857763,0.029504766190467484,66.85163423174075,124.22105155896307
1528887433.76,2.524963042723737,0.05440670072981424,0.016002745979796586,0.026415408287087522,67.2855818599931,124.32477327858341
1528887433.81,2.591195251586832,0.057570022866313,0.0176283998906122,0.030626761074908693,66.56578386282781,125.30862899727371
1528887433.86,2.47680512935251,0.0641778331502028,0.020914215005674006,0.03240264502410013,64.96569683447865,125.34273363086741
1528887433.91,2.2848128779740793,0.06381680328000192,0.025557895218422222,0.035419362481014634,63.43337543122242,126.2403613424747
1528887433.96,2.0420335361108437,0.05719399158165181,0.023198353161011973,0.0339577644701581,62.414446114770634,125.09514968704251
1528887434.01,1.9312463018251198,0.05956529028194939,0.02725519754985096,0.04028532891529825,61.39221301679733,124.04635833376396
1528887434.06,1.8621915265101017,0.05383710960947985,0.02566372699202842,0.036687232978534774,61.04535472622134,122.97804881842535
1528887434.11,1.90074055610337,0.05813599353631022,0.022529353417159025,0.035973051461970565,61.53130761174505,122.73331631536166
1528887434.16,1.9642678698725944,0.06700325403177952,0.01876877041244234,0.0350859297919262,62.184807010058584,121.23763034011492
1528887434.21,1.8343799329892163,0.07129952602214853,0.020477572747169923,0.033175327130407585,62.91326566854353,121.20983178919039
1528887434.26,1.5673941749435931,0.07062267439080147,0.016247683992462188,0.027515172483024843,63.7312621719247,121.36941300271285
1528887434.31,1.6372959671121055,0.07710422814970037,0.01635912091182925,0.02672458327562546,64.63897410922253,121.22672844406718
1528887434.36,1.4796655264513938,0.0767509592013951,0.018894800363518323,0.02752009438555962,64.33291880075008,120.63374048481526
1528887434.41,1.5873357685816971,0.06688349484945592,0.021020521195447634,0.024668281855061383,63.92617185847677,120.11675339772312
1528887434.46,1.9695680791724741,0.0692541795114798,0.02188682071767702,0.027424182613450768,63.16889785415596,119.42293514138431
1528887434.51,2.183208884311429,0.06386695979330148,0.02845935538402585,0.03343559086635102,61.58651694425842,118.41288351021855
1528887434.56,2.307517127860597,0.05111325323997466,0.03556838314271538,0.03964714943018092,60.1829004669975,117.22603212402777
1528887434.61,2.947190924476127,0.04365953509551325,0.05208700370114452,0.053898661835715206,59.79380256263522,116.90481266146676
1528887434.66,3.0169009514221727,0.05438750315768156,0.0734691610759122,0.073648817128755,59.67753052989529,116.17134528373414
1528887434.71,2.8525109874264096,0.05319952843810346,0.09744419975811926,0.08292347081836185,59.57727997440516,116.39611571406822
1528887434.76,2.9921379624632807,0.0692535338308187,0.11729040004457424,0.08767463676688472,58.93238936639267,116.25545165136646
