,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1527169484.23,2.337220027946829,0.06631410269705205,0.017448702083814743,0.02840305364117474,15.847346345787669,16.589679189672665
1527169484.28,2.0885035207604385,0.06370079536946827,0.013213864373452833,0.023778885315372075,17.62326431033405,16.333424559767398
1527169484.33,1.9931694167617497,0.060387033677453544,0.010521510479849621,0.025040377372011615,19.276159640674276,15.949452522124822
1527169484.38,1.7345616780421342,0.05753916678425085,0.011876962404906693,0.02941620956481257,21.57595759805693,16.003266876339325
1527169484.43,1.694676285667364,0.061533610969606266,0.013043951631871897,0.0279496381622631,21.668910154584076,16.870087798806686
1527169484.48,1.700543360235395,0.0632193199252622,0.013371783528141215,0.026449874951687154,22.977517678830974,16.29021414111523
1527169484.53,1.7570740414278683,0.06535992343079695,0.015475648968969616,0.026830081543910072,21.26514846624911,16.463878630764757
1527169484.58,1.6902908806150945,0.06940902240037239,0.01624987948445211,0.024381522283666544,20.646057903387362,15.918224186808061
1527169484.63,1.7525128358075002,0.07331771391354733,0.015542930549056963,0.02235916032647424,19.98825848134627,14.975337347162272
1527169484.68,1.8697190383280806,0.06939713490089207,0.016556128479285934,0.024974395665958857,19.94439456411862,14.23640392777567
1527169484.73,1.8898747268097718,0.06478396770563027,0.01578608151485165,0.024296900911777747,19.68527366991336,14.451959084450902
1527169484.78,1.8438771687140603,0.061168170842047044,0.013777444856964985,0.02206400639018305,20.769660813763164,14.691998657528774
1527169484.83,1.8649354142701795,0.056929261801385495,0.018294140475201708,0.02858189504949729,20.777543650282553,15.373482397185027
1527169484.88,1.8040489409385578,0.05143019108450505,0.02010774852211045,0.03300321963764001,19.03559542744105,15.886901586958833
1527169484.93,1.7856651322474366,0.054160822185502784,0.020848197021461123,0.033828310251025735,18.689513832563588,16.021162157534327
1527169484.98,1.7480542064660107,0.060612770170534146,0.02098247961516902,0.035468547724802936,18.747518006338442,15.63627424076459
1527169485.03,1.821652310759268,0.061515870999561136,0.020746189880904285,0.03460047149754477,18.79481460837348,15.142314621028161
1527169485.08,1.734323395717682,0.05908509383521039,0.01986958409962585,0.03198142822976922,18.892460624936785,15.375858535542456
1527169485.13,1.8018778550252825,0.05784291746992015,0.017207170422530754,0.026788483161995877,20.480603364431623,15.348968809192277
1527169485.18,1.6666164177033969,0.05729377137153268,0.017198575172720908,0.02853343006545334,23.90132241759428,15.883069049482394
1527169485.23,1.7482205535495074,0.05228905066914327,0.02188997454324069,0.03814032844165249,26.15500500814287,17.183690549175147
1527169485.28,1.7346771462509956,0.05221588581504337,0.022730492272263293,0.04468670582573062,25.248658881115272,17.47061764115194
1527169485.33,1.8742931404291807,0.05405179699498789,0.01940144183002761,0.04036932100587687,24.599315590372168,17.503493870003492
1527169485.38,1.9067818356027624,0.056799138923281894,0.021690752045725063,0.042498066904936516,23.681794649013987,17.202702196806932
1527169485.43,2.0226844479469386,0.054106186198369044,0.018914911413464,0.03561973335760466,20.524172674061827,16.860366150335537
1527169485.48,1.9671554632993433,0.057672603358166194,0.014355285126363,0.026656355901654785,17.550156534972682,15.512699977017409
1527169485.53,1.9811079113402066,0.05975796286366967,0.013012236633628627,0.023618376932411707,17.397872003677502,15.337431352438744
1527169485.58,2.202132361340183,0.06351171896343195,0.011744396656905857,0.0214212595954489,17.254423706755343,15.01068377421167
1527169485.63,2.348890198871481,0.06332664437457791,0.011281814924950229,0.022194191144848798,17.79550403076731,14.975079769918217
1527169485.68,2.4323697524761334,0.06155462597503687,0.01225922958661501,0.023202666678721916,18.451477981293618,14.739471684228358
1527169485.73,2.5239800342369394,0.05704419556777657,0.010279306337995094,0.01955261050874033,19.465657535283018,15.700916278182854
1527169485.78,2.7334685871196354,0.05410304208313234,0.011253353872332315,0.018782661210695262,21.714075775022838,16.42802553334424
1527169485.83,2.6868988140516374,0.05294846698028481,0.013505761452407504,0.023418917904552056,22.82253167232403,16.67875569029903
1527169485.88,2.658350010314077,0.051456030907210085,0.011977114622120697,0.021993399721723844,22.17028342359796,17.32387930774396
1527169485.93,2.694989265394514,0.05128551718311447,0.010743222121704239,0.02243741962689853,22.53729696417127,17.043021738125688
1527169485.98,2.5734168437151737,0.05710361815973429,0.010257421382091923,0.023871910954003674,23.569792376475334,16.364468628424408
1527169486.03,2.1216440271217887,0.06445250866939803,0.011622087384768855,0.02119980290921688,23.90557584459675,15.61776366552085
1527169486.08,1.8958962373948514,0.05971003842461838,0.01277105411634659,0.019103156473113527,23.51313424746493,15.512602048949107
1527169486.13,1.8742112169084322,0.05821917097505493,0.01588876268937253,0.024030167015941618,25.305082794610644,15.717478287408541
1527169486.18,1.787476217107055,0.0575293231013318,0.024151260565739623,0.07258278409496961,25.89257393917582,15.857586220156039
