,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528895674.06,2.1433341259372196,0.06953813928830102,0.01641707812101066,0.028691927311508506,162.48136777135193,196.5100450124099
1528895674.11,2.2954276232125927,0.06552255336452446,0.01287943860311506,0.026211436216621416,162.33054399596926,195.59968630572146
1528895674.16,2.4073101412113265,0.05980807160784251,0.012889558757248357,0.029369412079873633,161.64548176169956,195.70028261873463
1528895674.21,2.0821107412924666,0.056146785010081385,0.01397845997294792,0.034747625475558645,162.8641452025157,195.77370989062766
1528895674.26,2.2532019226607294,0.054698943589944184,0.015233274023951776,0.032658585459134595,162.38724321480638,195.70614300546274
1528895674.31,2.424149899397516,0.050012845140015305,0.013913606225390394,0.03087062368925151,161.3713204305539,195.78008341284638
1528895674.36,2.282465858048657,0.04490428029792861,0.01625173654472938,0.03208340866331366,160.39980841238776,196.44982251347858
1528895674.41,2.438481362375585,0.04007680960022639,0.015268787777099519,0.02973858677064362,160.3643039781359,196.4598322977704
1528895674.46,2.6783954972277324,0.043492626685123936,0.013715862097953575,0.023896692654250554,158.20642094559096,196.11434882605042
1528895674.51,2.4722033636355127,0.042179004330627774,0.012243923336732609,0.02428331462245979,158.09064442417596,195.68423067822454
1528895674.56,2.479571550375617,0.04349908452479226,0.009416702680390606,0.019502844986320357,158.53818822239825,195.76525847464262
1528895674.61,2.362652308728067,0.048576845926881856,0.01174012429101299,0.02324721907149468,159.60264021038194,195.16512979560676
1528895674.66,2.3416574108724566,0.051818943047906324,0.013888996001393593,0.02573125357006052,159.5742901780876,195.0972796406548
1528895674.71,2.3970360082325413,0.050547521506659046,0.014742918541422765,0.028271430516534992,160.08608525392802,195.14143733823553
1528895674.76,2.7170954081872636,0.05179109149913414,0.012331376715258103,0.023469212649933333,160.08366898352364,195.00278526487435
1528895674.81,2.7821674845981277,0.04765859113761279,0.014359916252323284,0.03371424560589104,160.0573456850286,194.6759526376035
1528895674.86,3.054898243121733,0.04744232041641662,0.01162023893140246,0.028486854783917822,160.10230291310958,195.0466873461328
1528895674.91,3.076932112852927,0.04518400178326068,0.010604416483927175,0.025822922452694748,159.49943603752521,194.92612660851822
1528895674.96,2.9978894792000466,0.040342961793984784,0.010163891848219354,0.026077357270192145,158.93702087971147,194.99163118829162
1528895675.01,2.9678943188178057,0.03896550226641991,0.014293340629528544,0.030429907392380717,158.10484588867337,194.28433598072212
1528895675.06,2.91076986794842,0.036662073682078085,0.013434034335172889,0.022652105738366946,157.96082572541752,193.91998774796983
1528895675.11,2.6463749644608097,0.03382923599611192,0.014503056513061,0.02397086387714867,158.03204432016352,193.6577677906764
1528895675.16,2.5893875091612037,0.03333178929370705,0.01519478366812448,0.02387390746673421,158.62233676579623,193.25265751024256
1528895675.21,2.4867642585597975,0.03691910342085891,0.017163074664422927,0.022578129259843573,159.52297862121566,193.34488566523873
1528895675.26,2.2997541864104782,0.0370096928519389,0.016217572194024178,0.02232156224923135,160.47234382644038,195.30686234178017
1528895675.31,2.3201244380506645,0.04185811835334463,0.02166186820690586,0.03426040180364686,160.0829935957631,196.9431861280328
1528895675.36,2.4621471122024143,0.04156554320152421,0.022074343938780983,0.03766740343328922,159.9942927552691,197.64051323216867
1528895675.41,2.284824251408123,0.04897488653690942,0.024838797594223257,0.065936293027062,160.0370657302896,198.14702338482533
1528895675.46,2.266959503188659,0.051544121050694,0.02470148694875055,0.10049787712534035,159.34609482121547,198.70212334156352
1528895675.51,2.483444251947872,0.0521313008338682,0.02673656585145821,0.12613031091493046,158.56866739847482,197.82850836058654
