,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1527169596.22,2.6319805247658925,0.09056182736203161,0.010160395839545195,0.02440944185480776,19.20328189745167,14.674532586882187
1527169596.27,2.5988694122114406,0.09068677129414549,0.012985148634754622,0.026729684835370533,20.0331339879714,14.908286070623136
1527169596.32,2.5755920609256604,0.09195236215623764,0.01263239632341041,0.023770018106130476,19.072783150614722,14.83639166199889
1527169596.37,2.641159741553249,0.08945656024638741,0.010495458178604571,0.019324512961973753,19.764698027625613,15.097307778482467
1527169596.42,2.8167244260617803,0.08931053346839225,0.012243936764388274,0.019498760369287802,21.099094228553735,16.037850556136487
1527169596.47,2.802287350975089,0.09184327541763651,0.01243079881870848,0.018610529674300044,22.710254404222212,16.46456246684303
1527169596.52,2.7929034897329554,0.09125041070572397,0.012242359978090136,0.02129540448734835,23.16526590329733,16.4042781713278
1527169596.57,2.6267675235725534,0.09020433596442601,0.014464207209774574,0.024089736140904143,24.87065151803578,16.715756149715638
1527169596.62,2.7795187434164164,0.09142420364361116,0.015645274175597305,0.024579697067947288,25.16613736421091,16.552799705471354
1527169596.67,2.6316394199738458,0.08992921965836488,0.01585487353622492,0.031948885576253444,26.21846537280981,15.940160730744486
1527169596.72,2.4982543118196467,0.08452335309138662,0.016128669737139625,0.03391567283062107,29.070715372473476,16.211323616392146
1527169596.77,2.4501515306325605,0.08493178943898218,0.015274987550094188,0.03238436741136202,30.283609834652733,16.987822360883452
1527169596.82,2.5013296020782168,0.08521285731714692,0.013484104495870173,0.03182158009632817,30.161175292384648,17.86604726600415
1527169596.87,2.283956303676935,0.08553198797724541,0.014945485977346835,0.03409454820354078,28.68032764064494,17.878771069835736
1527169596.92,2.21224589472303,0.08924343772648155,0.012594865223431801,0.027267077998992445,27.201808188477305,17.523616085010232
1527169596.97,2.1165856478588903,0.09312929990182019,0.011837951286117358,0.028381439744879496,25.133545822077256,17.25851872351824
1527169597.02,1.9026048117021064,0.09251649857595362,0.01501452573943958,0.02944291092727915,23.67066692554709,16.904845092258604
1527169597.07,2.113673664410474,0.09241870401424859,0.014794797600249857,0.027971999885453305,23.965915881881024,16.102752281608037
1527169597.12,2.2445674695302453,0.09380384996663663,0.013347876750407611,0.028560753376272723,23.731509628374212,16.151652831501817
1527169597.17,2.4013195509955714,0.09295552546876303,0.01356656647279632,0.02777962037541573,23.38200999360709,17.071190820259
1527169597.22,2.54238310739209,0.09435526540550492,0.013477263879087967,0.025517413522988964,22.925855928809188,16.771887052240654
1527169597.27,2.4852345554523754,0.09509122620689761,0.011144216653914681,0.02496614912139686,21.58237304906957,16.759703382396697
1527169597.32,2.204012672717662,0.09765116622819832,0.012864927080728034,0.027485490590495543,18.65253464107922,17.28466359329692
1527169597.37,1.7181840382322102,0.0913082471447747,0.012758255340390557,0.02473585864965452,20.22467756436694,18.068167937606816
1527169597.42,1.2901408790357893,0.08001658005634167,0.013272194971903472,0.02435790269699798,19.9372977128746,17.526546881824594
1527169597.47,1.0028724859906375,0.07056487529426723,0.013031939050733195,0.02219744918365729,20.162061643960715,18.054733028770645
1527169597.52,1.07129424420868,0.06726741376878098,0.010138156885775166,0.018346638405116418,21.43026029651853,18.063961683716887
1527169597.57,0.7765357193653105,0.057995844909619336,0.009783922977610335,0.015340726714993145,22.38800515023884,17.717937112885753
1527169597.62,1.0212957902031035,0.05889059506173285,0.00833852452418934,0.013081304180520994,21.231488065830046,16.824473749454636
1527169597.67,1.3398902554320118,0.07092245853655182,0.010188258793822708,0.014748360333762955,22.54879518690736,16.71757313402844
1527169597.72,1.6416908586117211,0.08187897299124564,0.010384723018981674,0.018081564742735017,20.757384059281055,16.76494629520865
1527169597.77,1.5814213994920356,0.08725830687512946,0.012796841714958606,0.02237064694749114,18.592751558561357,16.923090102210573
1527169597.82,1.8214344713495094,0.0970702272734435,0.012257434393610865,0.02339299405119849,18.799258423887903,16.852961005316256
1527169597.87,1.9918057376902336,0.10241718038007122,0.015227883590732025,0.028921078658547067,19.13401863075628,17.68117415195991
1527169597.92,1.995501374059111,0.10171108870294028,0.014503047189371515,0.029027385509276946,17.87849926796453,17.903724839200546
1527169597.97,2.1132515029702694,0.10263766379087097,0.020483607538689684,0.035925082533980406,19.543523941169273,16.677712033303557
1527169598.02,2.350701967412569,0.10448928310595842,0.0198961557738596,0.03373972577464402,20.592236104917472,16.35738316226986
1527169598.07,2.4060038481135892,0.10252321440479632,0.018107673504219303,0.03381380897799302,20.3493556606911,16.201157251411022
1527169598.12,2.4087681261971214,0.10084691253399027,0.016185448211826717,0.03239240095501451,21.391473992559593,15.299590566259921
1527169598.17,2.1458153821510058,0.09301366696733279,0.017352788649914373,0.030354224811924357,21.904121460552833,16.019043291392464
