,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528631089.66,44.00592322753302,0.054996828348171996,0.01598276907039256,0.03859527930020848,8748.785811116762,8667.996964650696
1528631089.71,44.057048711629044,0.053679623335751624,0.01865874975247985,0.04318150322839865,8751.038369223277,8667.757303036742
1528631089.76,44.15163978074482,0.0551436099095944,0.020343809408839755,0.04158081894413586,8749.95856857962,8668.23821040578
1528631089.81,44.20838606704272,0.05389126952614652,0.016355216245934532,0.03668433083407074,8750.138584061404,8668.476287962432
1528631089.86,44.31281663291011,0.05185236820879589,0.014909013674905087,0.03261825438541477,8749.719110213551,8667.42754374841
1528631089.91,44.30765950787516,0.050818806002336965,0.01640174037880504,0.03197554765016821,8749.024908357424,8667.31913231673
1528631089.96,44.275319398814666,0.051125224928687665,0.015119008863151113,0.02908732229885498,8747.275844231108,8666.61087662892
1528631090.01,44.19917793799783,0.04888164369631195,0.013425611835601113,0.026980178042285627,8748.20975054097,8665.699291494268
1528631090.06,44.23790940149825,0.049222582682902735,0.013916891183075304,0.02895742314073615,8747.315694386998,8665.50363416198
1528631090.11,44.38092657166525,0.051769034097810404,0.01215156290213495,0.028155826994950884,8747.498203999807,8665.942110577307
1528631090.16,44.39901951251836,0.05125123863998993,0.010982130221758124,0.022794039397036007,8747.570513261993,8665.596345460805
1528631090.21,44.4621686142451,0.051927082839290636,0.009552132942128441,0.019313556412021538,8748.583452287146,8666.312190662531
1528631090.26,44.596492784982566,0.05080207912931494,0.01315456352358288,0.026618143442123047,8749.126879178482,8667.0564352398
1528631090.31,44.55560429664288,0.04961114363541076,0.015318408414050558,0.02946063684719624,8750.287263012022,8666.930386711323
1528631090.36,44.6388414691996,0.04717836033470729,0.014891087991496643,0.025912157325665014,8750.881785404328,8666.991688686689
1528631090.41,44.80810546073886,0.04538444025113212,0.015102120813571918,0.02821858021078919,8751.436971996318,8667.294809959598
1528631090.46,44.739150749071925,0.04636806289678692,0.016203697637745724,0.028476750649775756,8750.282506752334,8666.736068694983
1528631090.51,44.54348298195043,0.04815579358691212,0.014210620445656847,0.025982917650199142,8750.235901394402,8667.208238817379
1528631090.56,44.38826596572431,0.05122289549510317,0.013337247888352624,0.026985376577483518,8749.738948336146,8667.366811032032
1528631090.61,44.35074239303178,0.05045307153259061,0.01459155420882617,0.030496356010234437,8749.031910404457,8667.081089246925
1528631090.66,44.30511245985133,0.05052677689256948,0.0135164552136646,0.02810823168870428,8748.453338471501,8666.829727290122
1528631090.71,44.50684857430925,0.04759996624820533,0.010987514847207813,0.026798568994433045,8748.005815963863,8666.866823684137
1528631090.76,44.690142349579624,0.04692282227935991,0.012103344388908864,0.026477148380500925,8747.279933496558,8666.478830809929
1528631090.81,44.86790592599243,0.044014290631709474,0.01067030701885715,0.020777305778410252,8746.95513807954,8666.6497044624
1528631090.86,44.853796924756985,0.0467630194970386,0.01014354965409298,0.018504494050130146,8746.718248410647,8666.392011414033
1528631090.91,44.87064146029004,0.05086790378615533,0.010882897609185494,0.01954406627367886,8746.62705834739,8667.374332600917
1528631090.96,44.96864906315705,0.053710059993989596,0.011691513631874593,0.0195567346377258,8746.693163071553,8668.31036844352
1528631091.01,44.96193360951944,0.05339793806307845,0.009954315532978259,0.01877548417707994,8746.581591103755,8667.348865347236
