,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528631539.48,1.3245412933764464,0.04812123982060421,0.013901551276758387,0.027712878526952416,20.224678002303055,15.399684386695592
1528631539.53,1.5135731705580895,0.042567246441823345,0.013144520730393858,0.02773305752253215,19.517466376106025,15.404576773761805
1528631539.58,1.6568434294250936,0.03963926181264438,0.012742971152843806,0.026370961075433602,19.3100348830361,15.569878687257143
1528631539.63,1.7963387229093042,0.036425946873394364,0.012037580044495719,0.02374775209479575,18.77313916220482,16.43578546449106
1528631539.68,2.1612607653372473,0.03857820539274754,0.013363934942944513,0.02232295476559857,17.262218906804307,16.975998320548
1528631539.73,2.2443422558720187,0.04338538661173676,0.012153978805361254,0.019122872506403817,17.18623467235889,16.39912802647378
1528631539.78,1.9588360521722226,0.04740770412594093,0.012721213388134707,0.018451784209101586,15.955579321612621,16.904716867927284
1528631539.83,1.7145306204990942,0.04499629208853961,0.01325816469217278,0.02314333386807674,15.783190639308001,17.255428028251682
1528631539.88,1.3944970656874793,0.04095036305851039,0.015033465900485448,0.02618186708447558,15.197328985541096,17.53778623168867
1528631539.93,1.1273453010183072,0.03918117450139912,0.014081124907491948,0.027381070006288706,16.476387121508395,17.377964000123654
1528631539.98,1.0386785865135522,0.03862850602853386,0.01457695133562581,0.030953733177751165,15.895041596334371,17.574066951129325
1528631540.03,1.0307848714948422,0.039095918311071995,0.01285571144688594,0.027738713677467032,17.848834504607698,17.866603233697774
1528631540.08,1.1962299111536587,0.04841560432231225,0.012347708031935986,0.02207137338346067,19.352910096189838,17.48747952211431
1528631540.13,1.2389794255613902,0.05343537258217541,0.013203138789490363,0.020619451638235572,20.89744084785754,16.93949151539
1528631540.18,1.3636572133648577,0.05621058260660575,0.014046410170806767,0.020535960479099294,20.900246822390933,16.441452751848836
1528631540.23,1.4648817090919348,0.06252456629740563,0.012777499642930807,0.018936073177421513,22.635326043224826,16.261654007747243
1528631540.28,1.493469265138586,0.07157531322092917,0.012369251411975408,0.021138454671977253,21.336505249924173,16.180407453962182
