,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528708297.09,3.191679210609351,0.06714858173726283,0.0098072956608087,0.02030857278717376,16.21744463696666,18.023778318122062
1528708297.14,3.063109659172952,0.06398983869485741,0.007557478093424621,0.018604397554541744,16.986629238149913,18.981083438039537
1528708297.19,3.257721952875882,0.06675412176559917,0.010054820344584178,0.019242781791554732,17.740389630073583,18.609850729581705
1528708297.24,3.317451364102097,0.06465832931156963,0.01154492706378899,0.0217404598679805,17.95724978578457,17.914017497732434
1528708297.29,3.130780714604994,0.0662841000490736,0.011800422384050145,0.022370999218811017,18.226200236638558,16.649647633096198
1528708297.34,2.773658189253738,0.06892916760520595,0.012919472023840986,0.02368023699396566,17.809237934198357,16.321306133695227
1528708297.39,2.82965827070453,0.07014623479276678,0.012048568778215796,0.02441497944127683,17.561608821293255,14.445114968112474
1528708297.44,2.77108739154834,0.06700286740822939,0.010818041028120031,0.020219990666829384,17.024717507490333,13.858434913925416
1528708297.49,2.849054930517764,0.0651919303010327,0.012906945571317151,0.01967619494779601,17.50715014745632,13.659820773807038
1528708297.54,3.180998671824776,0.06330717673648256,0.012339469792575292,0.01733777257290763,18.619649811066843,14.345264593601815
1528708297.59,3.6063177951555283,0.06383567187873246,0.014865097403502187,0.01902721914756378,18.626765981466118,14.145750643316495
1528708297.64,3.5263505072580537,0.06709509561007364,0.018035960291564998,0.021394816039655852,17.74180678527281,14.852152134278013
1528708297.69,3.5371950597550255,0.07635975350241925,0.019480815929024835,0.025398000982882012,18.6796350647588,14.67312024898382
1528708297.74,3.6955994171079407,0.07973217519279027,0.01714671392713537,0.025115843957115774,19.536498942372308,14.298376110288894
1528708297.79,3.615103415939112,0.0779451922569501,0.016311834972798013,0.025170221198703553,19.4577768459664,13.559627376901425
1528708297.84,3.4993343361222617,0.08088143460217763,0.014095834061820281,0.026997103081730783,20.261462931286566,13.907609857012018
1528708297.89,3.462969010813857,0.07983917449445985,0.01507961355767763,0.02818332610329302,20.509491935091024,13.519831908052485
1528708297.94,3.5619249912671225,0.07295907003276746,0.015098771401462669,0.03260757906272197,19.534918838515644,14.216574386179753
1528708297.99,3.4502455206719853,0.07156150307195888,0.015256307819166034,0.034401408223827964,18.093897385326642,14.730332354311612
1528708298.04,3.6172147243776234,0.06946477017151988,0.016076228476608674,0.03491475944764744,16.90082793160641,15.550452647966381
