,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528887247.76,1.7225018338051044,0.050121360934683175,0.010136852140822382,0.019429270174269434,52.88969320184922,12.167627558204634
1528887247.81,1.5982587164648796,0.048324958267797785,0.009564354943717705,0.01812186855443434,53.33383367123361,11.974629376741325
1528887247.86,1.57261326818136,0.051194650413184065,0.011515963974869358,0.018576549773631258,53.61777748518426,13.147570087097499
1528887247.91,1.4871416060072649,0.05093529725307798,0.008559910561373197,0.01597017710842649,53.68030690799125,13.934031598092393
1528887247.96,1.5343463442254899,0.051859763856577125,0.011335571437528962,0.021922630772024467,53.874262674229236,14.788675315656159
1528887248.01,1.4941091968618216,0.05371704715217309,0.011796452535409703,0.023725236421621044,54.4902183677378,15.049681377876581
1528887248.06,1.5173773133630728,0.05578758678979402,0.009523438450619636,0.0269529743124216,54.27102933169806,15.231465493241437
1528887248.11,1.506607205975048,0.05370092525499822,0.01188660517299996,0.028548927451048613,54.191628196993925,14.987417294850552
1528887248.16,1.7340839038641043,0.052236338469597174,0.013915368583366691,0.028938352218208875,54.78211465240876,15.261117483954855
1528887248.21,2.0630922746090494,0.050349032475925,0.013453713958068653,0.024609438894503424,55.18601831130564,15.212045330981592
1528887248.26,2.213825623379987,0.05249773948890987,0.01691645516512483,0.02701125147929767,55.10335317564575,15.685730692357478
1528887248.31,2.221143462026558,0.05427167772631687,0.023236793643416867,0.030452703383943295,56.43135219444452,15.72544698719065
1528887248.36,2.2067313885463857,0.05955569775862965,0.022193887768368566,0.03228396498889981,56.69928265413891,15.147539182904595
1528887248.41,2.145079539866703,0.06116011040179569,0.022905562904573292,0.03496382596700328,57.51208692447871,14.906251938445816
1528887248.46,1.928224091129427,0.06574992434089194,0.024598109462089356,0.04177107915630425,57.666028751348854,14.130584033388322
1528887248.51,1.8827968639199928,0.06605499985011858,0.022117206158938012,0.03940796947990941,58.00375724903279,12.958102630654135
1528887248.56,1.8184119563140348,0.06741028029088762,0.018752626417422983,0.03460871179286026,57.58231161925244,12.908337910960269
1528887248.61,1.8335057440506861,0.06292256278146556,0.01817239399074303,0.030935206100673816,58.00368184821646,13.588765735312322
1528887248.66,1.905382318260337,0.061959991837971164,0.016787078470457795,0.030534970031732698,57.302642619111204,13.411779187226047
1528887248.71,1.797089429487463,0.06214502139182302,0.016557652643948175,0.03001346646337985,57.33374694962357,13.673168224731901
1528887248.76,1.5585018497185512,0.059680396261763635,0.016153299655152675,0.02986758751086441,57.428614008004736,14.00382670023247
1528887248.81,1.4899914142938153,0.05756535097573456,0.014196378262616305,0.027272927024303027,57.08255897607244,13.722687254264592
1528887248.86,1.3962844384066302,0.0580496788342808,0.014324686224621566,0.03181311009633395,57.16530440832836,14.398981263188654
1528887248.91,1.0922357659301778,0.06058197121896143,0.013489019720043969,0.028943741664629378,56.55707968504599,14.321384404033665
1528887248.96,1.0740729619840845,0.059401212449408755,0.008863025238495277,0.021245495173792473,57.02044987051378,14.351934113978606
1528887249.01,1.1153834953275232,0.05941927810120316,0.013270006821146063,0.028256732655337315,56.67484505068634,14.31900196536961
1528887249.06,1.0787670290257267,0.05918105676083802,0.015229591941885062,0.034660105070920016,57.70479199811583,14.250791197388457
1528887249.11,1.078571646202731,0.05821857854371602,0.014310756566408287,0.03054779839767429,58.24971120837087,14.18259915448807
