,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528639166.8,3.0959621909127844,0.04871062938890566,0.009047239513375818,0.0185117293824382,0.0,18.6146534902457
1528639166.85,2.8846515516980564,0.048333877649103976,0.00780919697417837,0.01798550395978045,0.0,17.16514329986945
1528639166.9,2.557031043640539,0.05116298192659625,0.008776111551366058,0.020667452866167887,0.0,16.903306280150815
1528639166.95,2.709354426688101,0.05522289302850085,0.01094563870234696,0.027733154114873645,0.0,16.87828929112964
1528639167.0,2.779875239935818,0.05627815884525668,0.01672649752662271,0.03771424583001727,0.0,16.90659079743187
1528639167.05,2.521387352317014,0.05357354179354421,0.017329546773191665,0.03827484758214075,0.0,16.619865679238117
1528639167.1,2.222354673003252,0.05654243656784769,0.017744298160571024,0.035437186501270763,0.0,17.12884205947633
1528639167.15,2.1145008554976847,0.05663912943187656,0.019051760297982622,0.03403288767651499,0.0,16.1726145575642
1528639167.2,2.121766747059817,0.054459056546200243,0.01865918720114584,0.033627651421395385,0.0,15.63018473990439
1528639167.25,2.6038651959535835,0.05733475075327747,0.015303224014693575,0.031026035352756724,0.0,15.76352702045279
1528639167.3,2.607361123432315,0.05940367388114154,0.01797411070967689,0.034538308876154854,0.0,15.81456714618021
1528639167.35,2.7584469692916205,0.056223000134934795,0.01864418158853973,0.03484412486632646,0.0,14.978400766692328
1528639167.4,3.0351100866739222,0.056071760340451055,0.019178067854024306,0.037688239500468707,0.0,15.63637442709913
1528639167.45,2.9770243284974556,0.053448364496119706,0.02078927773527322,0.03650473429769781,0.0,15.808568662625856
1528639167.5,2.364609327776661,0.056084005583188656,0.02264926882657074,0.037009734371735555,0.0,15.878522870019948
1528639167.55,2.510589055472569,0.054265534388548205,0.02028189454228567,0.032883474838678366,0.0,15.231987937892221
1528639167.6,2.697387365207227,0.056458798453356426,0.018675590771392855,0.03230026791149533,0.0,15.33858185886423
1528639167.65,2.858267612261057,0.0559150174559287,0.016934869762589063,0.028135595750809646,0.0,14.56573532378444
1528639167.7,2.792736373235545,0.05708499007196998,0.01511834137165684,0.025723797861702574,0.0,14.077123987780643
1528639167.75,2.8991598446981857,0.051089259937236405,0.0118826796702061,0.019154236924401335,0.0,14.80897948911288
1528639167.8,3.0271474761617023,0.05371252794347215,0.01329126941675059,0.024215139867120858,0.0,15.811151831137519
1528639167.85,3.016047754745657,0.05268451262579795,0.014244240907126435,0.02616374984942941,0.0,16.291112476289168
